Case Number,Case Subtype,Case File Date,Claim Amount,Case Status,Next Hearing Desc,Next Hearing Date,Disposition Desc,Disposition Date,Judgment Text,Judgment Date,Judgment Amount,Attorney Fees,Court Costs,Pre-Judg Int Rate,Post-Judg Int Rate,PATT,DATT,JFP,JFD
231200318647,Eviction,08/29/2023,2448.02,Dismissed,Intent to Dismiss for Want of Prosecution,09/19/2023,Dismissed for Want of Prosecution (OCA),09/19/2023,,,,,,,,0,0,,
231200318666,Eviction,08/29/2023,2435.76,Disposed,Eviction Docket,09/14/2023,Default Judgment (OCA),09/14/2023,Default Judgment,09/14/2023,3023.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200318677,Eviction,08/29/2023,2767.11,Dismissed,Eviction Docket,09/14/2023,Non-suited or Dismissed by Plaintiff (OCA),09/14/2023,,,,,,,,0,0,,
231200318767,Eviction,08/29/2023,0.0,Disposed,Eviction Docket,09/14/2023,Trial or Hearing by Judge (OCA),09/14/2023,Final Judgment,09/14/2023,0.0,0.0,129.0,0.0,,0,0,0.0,0.0
231200319605,Eviction,08/28/2023,1800.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,2926.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200319676,Eviction,08/29/2023,1399.0,Disposed,Eviction Docket,09/19/2023,Default Judgment (OCA),09/19/2023,Default Judgment,09/19/2023,2285.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200319681,Eviction,08/29/2023,5870.0,Appeal,Eviction Docket,09/19/2023,Appeal Filed,09/22/2023,Final Judgment,09/19/2023,7227.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200319719,Eviction,08/29/2023,1259.0,Dismissed,Eviction Docket,09/19/2023,Non-suited or Dismissed by Plaintiff (OCA),09/18/2023,,,,,,,,1,0,,
231200319934,Small Claims,08/30/2023,11774.0,Active,,,,,,,,,,,,0,0,,
231200319947,Small Claims,08/30/2023,1055.0,Dismissed,Dismissal Docket,10/20/2023,Non-suited or Dismissed by Plaintiff (OCA),10/04/2023,,,,,,,,0,0,,
231200319948,Small Claims,08/30/2023,7569.99,Dismissed,Intent to Dismiss for Want of Prosecution,03/05/2024,Dismissed for Want of Prosecution (OCA),03/05/2024,,,,,,,,1,1,,
231200320388,Cruelly Treated Animal,08/30/2023,,Disposed,Hearing,09/06/2023,Trial or Hearing by Judge (OCA),09/06/2023,,,,,,,,0,0,,
231200320389,Eviction,08/30/2023,3845.37,Dismissed,Eviction Docket,09/19/2023,Non-suited or Dismissed by Plaintiff (OCA),09/19/2023,,,,,,,,0,0,,
231200320409,Eviction,08/30/2023,2466.06,Appeal,Eviction Docket,11/28/2023,Appeal Filed,12/04/2023,Final Judgment,11/28/2023,7806.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200320423,Eviction,08/30/2023,3340.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,4557.0,750.0,129.0,0.0,8.5,1,0,0.0,0.0
231200321328,Small Claims,08/31/2023,1515.0,Dismissed,Judge Trial,01/25/2024,Non-suited or Dismissed by Plaintiff (OCA),11/28/2023,,,,,,,,0,0,,
231200321353,Eviction,08/31/2023,1800.0,Disposed,Eviction Docket,09/19/2023,All Other Dispositions (OCA),09/19/2023,,,,,,,,0,0,,
231200321479,Small Claims,08/31/2023,10000.0,Active,Intent to Dismiss for Want of Prosecution,11/10/2023,,,,,,,,,,0,0,,
231200321484,Eviction,08/31/2023,2239.0,Disposed,Eviction Docket,09/19/2023,Default Judgment (OCA),09/19/2023,Default Judgment,09/19/2023,3657.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200321510,Small Claims,08/31/2023,20000.0,Active,,,,,,,,,,,,0,0,,
231200322723,Eviction,08/31/2023,0.0,Disposed,Eviction Docket,09/19/2023,Default Judgment (OCA),09/19/2023,Default Judgment,09/19/2023,0.0,300.0,0.0,0.0,,1,0,0.0,0.0
231200322734,Debt Claim,08/22/2023,3012.7,Disposed,Judge Trial,06/24/2024,Default Judgment (OCA),06/24/2024,Default Judgment,06/24/2024,3012.7,0.0,119.0,0.0,8.5,1,0,0.0,0.0
231200322823,Eviction,08/31/2023,5000.0,Appeal,Eviction Docket,09/26/2023,Appeal Filed,10/03/2023,Default Judgment,09/26/2023,9333.0,1200.0,129.0,0.0,8.5,1,0,0.0,0.0
231200323130,Repair and Remedy,08/21/2023,,Active,,,,,,,,,,,,0,0,,
231200323133,Debt Claim,08/22/2023,1841.97,Dismissed,Dismissal Docket,12/15/2023,Non-suited or Dismissed by Plaintiff (OCA),04/14/2024,,,,,,,,1,0,,
231200323136,Debt Claim,08/22/2023,2049.69,Dismissed,Intent to Dismiss for Want of Prosecution,04/05/2024,Non-suited or Dismissed by Plaintiff (OCA),03/01/2024,,,,,,,,1,0,,
231200323204,Debt Claim,08/22/2023,2549.5,Dismissed,Intent to Dismiss for Want of Prosecution,01/08/2024,Non-suited or Dismissed by Plaintiff (OCA),05/19/2024,,,,,,,,1,0,,
231200323207,Debt Claim,08/22/2023,2763.3,Active,Intent to Dismiss for Want of Prosecution,01/29/2024,,,,,,,,,,1,0,,
231200323211,Debt Claim,08/22/2023,2510.14,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),02/07/2024,,,,,,,,1,0,,
231200323213,Debt Claim,08/22/2023,5966.68,Dismissed,Intent to Dismiss for Want of Prosecution,02/02/2024,Non-suited or Dismissed by Plaintiff (OCA),06/04/2024,,,,,,,,1,0,,
231200323221,Debt Claim,08/23/2023,1506.49,Active,Intent to Dismiss for Want of Prosecution,06/14/2024,,,,,,,,,,1,0,,
231200323223,Debt Claim,08/23/2023,1554.42,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),03/23/2024,,,,,,,,1,0,,
231200323244,Debt Claim,08/23/2023,2348.06,Active,,,,,,,,,,,,1,0,,
231200323250,Debt Claim,08/23/2023,16608.7,Disposed,Judge Trial,08/19/2024,Agreed Judgment (OCA),07/21/2024,Agreed Judgment,07/21/2024,16608.7,0.0,142.06,0.0,8.5,1,1,0.0,0.0
231200323253,Debt Claim,08/24/2023,808.69,Dismissed,Dismissal Docket,10/13/2023,Non-suited or Dismissed by Plaintiff (OCA),11/04/2023,,,,,,,,1,0,,
231200330091,Debt Claim,08/24/2023,2818.2,Active,Judge Trial,11/14/2024,,,,,,,,,,1,0,,
231200330103,Debt Claim,08/24/2023,9664.41,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),08/23/2024,,,,,,,,1,0,,
231200330106,Debt Claim,08/24/2023,6284.51,Dismissed,Intent to Dismiss for Want of Prosecution,03/04/2024,Non-suited or Dismissed by Plaintiff (OCA),02/01/2024,,,,,,,,1,0,,
231200330108,Debt Claim,08/24/2023,1907.26,Dismissed,Intent to Dismiss for Want of Prosecution,01/08/2024,Non-suited or Dismissed by Plaintiff (OCA),08/07/2024,,,,,,,,1,0,,
231200330110,Debt Claim,08/24/2023,2159.44,Dismissed,Intent to Dismiss for Want of Prosecution,01/29/2024,Non-suited or Dismissed by Plaintiff (OCA),01/07/2024,,,,,,,,1,0,,
231200330113,Debt Claim,08/24/2023,1737.27,Disposed,Judge Trial,08/01/2024,Default Judgment (OCA),08/05/2024,Default Judgment,08/05/2024,1737.27,0.0,119.0,0.0,8.5,1,0,0.0,0.0
231200330117,Debt Claim,08/24/2023,2946.15,Active,Intent to Dismiss for Want of Prosecution,01/08/2024,,,,,,,,,,1,0,,
231200330118,Debt Claim,08/24/2023,1804.84,Active,Judge Trial,01/09/2025,,,,,,,,,,1,0,,
231200330119,Debt Claim,08/24/2023,2163.35,Active,Judge Trial,12/05/2024,,,,,,,,,,1,0,,
231200330123,Debt Claim,08/24/2023,2288.27,Active,,,,,,,,,,,,1,0,,
231200330124,Debt Claim,08/24/2023,976.32,Active,,,,,,,,,,,,1,0,,
231200330128,Debt Claim,08/25/2023,7525.67,Dismissed,Intent to Dismiss for Want of Prosecution,02/12/2024,Non-suited or Dismissed by Plaintiff (OCA),03/23/2024,,,,,,,,1,0,,
231200330131,Debt Claim,08/25/2023,1520.87,Active,Judge Trial,11/07/2024,,,,,,,,,,1,0,,
231200330139,Debt Claim,08/25/2023,11329.1,Active,,,,,,,,,,,,0,0,,
231200330141,Debt Claim,08/25/2023,2310.83,Dismissed,Dismissal Docket,11/10/2023,Non-suited or Dismissed by Plaintiff (OCA),04/14/2024,,,,,,,,1,0,,
231200330148,Debt Claim,08/25/2023,5134.5,Active,,,,,,,,,,,,1,0,,
231200330150,Debt Claim,08/29/2023,2929.12,Active,Judge Trial,01/22/2024,,,,,,,,,,1,1,,
231200330154,Debt Claim,08/29/2023,5987.01,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),05/19/2024,,,,,,,,1,0,,
231200330161,Debt Claim,08/29/2023,2342.95,Active,,,,,,,,,,,,1,0,,
231200330164,Debt Claim,08/29/2023,6827.28,Active,,,,,,,,,,,,1,0,,
231200330166,Debt Claim,08/29/2023,8887.17,Active,,,,,,,,,,,,1,0,,
231200330170,Debt Claim,08/29/2023,2260.55,Active,,,,,,,,,,,,1,0,,
231200330174,Debt Claim,08/29/2023,1079.73,Active,,,,,,,,,,,,1,0,,
231200330181,Debt Claim,08/29/2023,898.49,Disposed,,,All Other Dispositions (OCA),03/23/2024,,,,,,,,1,0,,
231200330183,Debt Claim,08/29/2023,1323.75,Active,,,,,,,,,,,,1,0,,
231200330189,Debt Claim,08/29/2023,5143.03,Active,,,,,,,,,,,,1,0,,
231200330191,Debt Claim,08/29/2023,2673.87,Active,,,,,,,,,,,,1,1,,
231200330193,Debt Claim,08/29/2023,16484.43,Active,,,,,,,,,,,,1,0,,
231200330198,Debt Claim,08/29/2023,6193.05,Disposed,Judge Trial,04/08/2024,Agreed Judgment (OCA),04/01/2024,Agreed Judgment,04/01/2024,6193.05,0.0,140.0,0.0,,1,1,0.0,0.0
231200330202,Debt Claim,08/29/2023,2591.67,Active,,,,,,,,,,,,1,0,,
231200330203,Debt Claim,08/29/2023,6207.67,Disposed,Judge Trial,05/01/2024,Agreed Judgment (OCA),05/01/2024,Agreed Judgment,05/01/2024,6207.67,0.0,140.0,0.0,,1,0,0.0,0.0
231200330210,Debt Claim,08/29/2023,3275.79,Dismissed,Dismissal Docket,12/08/2023,Non-suited or Dismissed by Plaintiff (OCA),04/14/2024,,,,,,,,1,0,,
231200330271,Debt Claim,08/29/2023,4609.55,Dismissed,Intent to Dismiss for Want of Prosecution,02/02/2024,Non-suited or Dismissed by Plaintiff (OCA),05/25/2024,,,,,,,,1,0,,
231200330273,Debt Claim,08/29/2023,7200.42,Active,,,,,,,,,,,,1,0,,
231200330276,Debt Claim,08/29/2023,2133.55,Dismissed,Intent to Dismiss for Want of Prosecution,02/05/2024,Dismissed for Want of Prosecution (OCA),02/05/2024,,,,,,,,1,0,,
231200330278,Debt Claim,08/29/2023,2136.96,Active,,,,,,,,,,,,1,1,,
231200330280,Debt Claim,08/29/2023,1764.07,Active,Judge Trial,10/31/2024,,,,,,,,,,1,0,,
231200330284,Debt Claim,08/29/2023,5124.95,Active,Judge Trial,10/31/2024,,,,,,,,,,1,0,,
231200330286,Debt Claim,08/29/2023,3552.96,Dismissed,Intent to Dismiss for Want of Prosecution,07/12/2024,Dismissed for Want of Prosecution (OCA),02/05/2024,,,,,,,,1,0,,
231200330301,Debt Claim,08/29/2023,1920.46,Dismissed,Intent to Dismiss for Want of Prosecution,03/04/2024,Dismissed for Want of Prosecution (OCA),03/04/2024,,,,,,,,1,0,,
231200330303,Debt Claim,08/29/2023,13487.53,Active,,,,,,,,,,,,1,0,,
231200330308,Debt Claim,08/30/2023,2148.98,Disposed,Judge Trial,08/01/2024,Default Judgment (OCA),08/05/2024,Default Judgment,08/05/2024,2148.98,0.0,131.0,0.0,8.5,1,0,0.0,0.0
231200330312,Debt Claim,08/30/2023,5430.64,Dismissed,Intent to Dismiss for Want of Prosecution,01/08/2024,Non-suited or Dismissed by Plaintiff (OCA),08/19/2024,,,,,,,,1,0,,
231200330318,Debt Claim,08/30/2023,2037.36,Active,Judge Trial,09/09/2024,,,,,,,,,,1,0,,
231200330326,Debt Claim,08/30/2023,2034.94,Active,,,,,,,,,,,,1,0,,
231200330338,Debt Claim,08/30/2023,2439.66,Disposed,Judge Trial,08/01/2024,Default Judgment (OCA),08/05/2024,Default Judgment,08/05/2024,2439.66,0.0,131.0,0.0,8.5,1,0,0.0,0.0
231200330343,Debt Claim,08/30/2023,4369.06,Active,,,,,,,,,,,,1,1,,
231200330346,Debt Claim,08/30/2023,5477.96,Active,Judge Trial,10/31/2024,,,,,,,,,,1,0,,
231200330421,Debt Claim,08/30/2023,2662.01,Disposed,Judge Trial,08/01/2024,Default Judgment (OCA),08/05/2024,Default Judgment,08/05/2024,2662.01,0.0,131.0,0.0,8.5,1,0,0.0,0.0
231200330424,Debt Claim,08/30/2023,17891.55,Active,,,,,,,,,,,,1,0,,
231200330426,Debt Claim,08/31/2023,9422.21,Active,,,,,,,,,,,,1,0,,
231200330438,Debt Claim,08/31/2023,4205.44,Dismissed,Intent to Dismiss for Want of Prosecution,04/05/2024,Non-suited or Dismissed by Plaintiff (OCA),04/04/2024,,,,,,,,1,0,,
231200330445,Debt Claim,08/31/2023,2129.29,Active,Judge Trial,09/23/2024,,,,,,,,,,1,1,,
231200330470,Debt Claim,08/31/2023,9621.62,Active,,,,,,,,,,,,1,0,,
231200330471,Debt Claim,08/31/2023,5279.77,Dismissed,,,Non-suited or Dismissed by Plaintiff (OCA),05/25/2024,,,,,,,,1,0,,
231200330480,Debt Claim,08/31/2023,5365.82,Dismissed,Dismissal Docket,12/15/2023,Non-suited or Dismissed by Plaintiff (OCA),04/14/2024,,,,,,,,1,0,,
231200330481,Debt Claim,08/31/2023,12483.26,Active,,,,,,,,,,,,0,0,,
231200330485,Debt Claim,08/24/2023,3088.61,Dismissed,Dismissal Docket,10/27/2023,Non-suited or Dismissed by Plaintiff (OCA),12/31/2023,,,,,,,,1,0,,
231200334153,Small Claims,08/28/2023,134.64,Active,,,,,,,,,,,,1,0,,
231200334168,Small Claims,08/28/2023,134.64,Active,,,,,,,,,,,,1,0,,
231200334212,Small Claims,08/28/2023,134.64,Disposed,Judge Trial,01/11/2024,All Other Dispositions (OCA),01/10/2024,,,,,,,,1,0,,
231200334248,Small Claims,08/29/2023,20000.0,Active,Intent to Dismiss for Want of Prosecution,10/13/2023,,,,,,,,,,0,0,,
231200334255,Small Claims,08/30/2023,134.64,Dismissed,Intent to Dismiss for Want of Prosecution,06/21/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,1,0,,
231200334276,Small Claims,08/30/2023,134.64,Disposed,Intent to Dismiss for Want of Prosecution,02/16/2024,All Other Dispositions (OCA),01/31/2024,,,,,,,,1,1,,
231200334281,Small Claims,08/30/2023,5400.0,Dismissed,Intent to Dismiss for Want of Prosecution,04/05/2024,Dismissed for Want of Prosecution (OCA),04/05/2024,,,,,,,,0,0,,
231200334295,Small Claims,08/31/2023,134.64,Disposed,Default Docket,06/06/2024,Default Judgment (OCA),06/06/2024,Default Judgment,06/06/2024,134.64,0.0,54.0,8.15,8.5,1,0,0.0,0.0
231200334302,Small Claims,08/31/2023,134.64,Dismissed,Intent to Dismiss for Want of Prosecution,06/21/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,1,0,,
231200334312,Small Claims,08/31/2023,134.64,Dismissed,Intent to Dismiss for Want of Prosecution,07/19/2024,Dismissed for Want of Prosecution (OCA),07/19/2024,,,,,,,,1,0,,
231200334583,Small Claims,08/31/2023,134.64,Disposed,Dismissal Docket,10/20/2023,All Other Dispositions (OCA),11/17/2023,,,,,,,,1,0,,
231200334669,Small Claims,08/31/2023,134.64,Dismissed,Intent to Dismiss for Want of Prosecution,06/21/2024,Non-suited or Dismissed by Plaintiff (OCA),06/24/2024,,,,,,,,1,0,,
231200334671,Small Claims,08/31/2023,134.64,Active,,,,,,,,,,,,1,0,,
231200322846,Eviction,09/01/2023,2150.0,Appeal,Eviction Docket,09/19/2023,Appeal Filed,09/26/2023,Default Judgment,09/19/2023,3467.0,500.0,129.0,0.0,8.5,1,0,0.0,0.0
231200323056,Small Claims,09/01/2023,0.0,Disposed,Motion Docket,10/30/2023,Transfer Case (OCA),10/27/2023,,,,,,,,0,1,,
231200323162,Eviction,09/01/2023,1200.0,Disposed,Eviction Docket,09/19/2023,Default Judgment (OCA),09/19/2023,Default Judgment,09/19/2023,4360.0,600.0,129.0,0.0,8.5,1,0,0.0,0.0
231200323206,Stolen or Seized Property,09/01/2023,8625.0,Disposed,Hearing,09/20/2023,Trial or Hearing by Judge (OCA),09/20/2023,,,,,,,,0,0,,
231200323248,Cruelly Treated Animal,09/01/2023,,Disposed,Hearing,09/06/2023,Trial or Hearing by Judge (OCA),09/06/2023,,,,,,,,0,0,,
231200323319,Occupational Driver 's License,09/01/2023,,Disposed,Hearing,09/06/2023,Occupational Drivers License Granted (OCA),09/06/2023,,,,,,,,0,0,,
231200323343,Cruelly Treated Animal,09/01/2023,,Disposed,Hearing,09/06/2023,Trial or Hearing by Judge (OCA),09/06/2023,,,,,,,,0,0,,
231200323350,Cruelly Treated Animal,09/01/2023,,Disposed,Hearing,09/06/2023,Trial or Hearing by Judge (OCA),09/06/2023,,,,,,,,0,0,,
231200325532,Cruelly Treated Animal,09/05/2023,,Disposed,Hearing,09/06/2023,Trial or Hearing by Judge (OCA),09/06/2023,,,,,,,,0,0,,
231200325560,Occupational Driver 's License,09/05/2023,,Disposed,Hearing,09/06/2023,Occupational Drivers License Granted (OCA),09/06/2023,,,,,,,,0,0,,
231200325587,Cruelly Treated Animal,09/05/2023,,Disposed,Hearing,09/06/2023,Trial or Hearing by Judge (OCA),09/06/2023,,,,,,,,0,0,,
231200325693,Eviction,09/05/2023,0.0,Disposed,Eviction Docket,09/19/2023,Trial or Hearing by Judge (OCA),09/19/2023,Final Judgment,09/19/2023,0.0,0.0,204.0,0.0,,0,0,0.0,0.0
231200325814,Eviction,09/05/2023,650.0,Dismissed,Intent to Dismiss for Want of Prosecution,09/14/2023,Dismissed for Want of Prosecution (OCA),09/14/2023,,,,,,,,0,0,,
231200326085,Eviction,09/01/2023,,Disposed,,,All Other Dispositions Except Dismissal (OCA),09/05/2023,,,,,,,,1,0,,
231200326218,Eviction,09/05/2023,0.0,Dismissed,Eviction Docket,09/19/2023,Non-suited or Dismissed by Plaintiff (OCA),09/19/2023,,,,,,,,0,0,,
231200326413,Eviction,09/05/2023,2351.0,Disposed,Eviction Docket,09/19/2023,All Other Dispositions (OCA),09/19/2023,,,,,,,,0,0,,
231200326767,Cruelly Treated Animal,09/05/2023,,Disposed,Hearing,09/13/2023,Trial or Hearing by Judge (OCA),09/13/2023,,,,,,,,0,0,,
231200326787,Eviction,09/05/2023,0.0,Dismissed,Eviction Docket,08/20/2024,Non-suited or Dismissed by Plaintiff (OCA),08/20/2024,,,,,,,,1,1,,
231200327622,Debt Claim,09/06/2023,1156.13,Active,,,,,,,,,,,,0,0,,
231200328594,Eviction,09/06/2023,,Disposed,,,All Other Dispositions Except Dismissal (OCA),09/06/2023,,,,,,,,1,0,,
231200328597,Eviction,09/06/2023,1500.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,1400.0,500.0,129.0,0.0,,1,0,0.0,0.0
231200329780,Small Claims,09/07/2023,11041.5,Active,Motion Docket,10/30/2023,,,,,,,,,,0,1,,
231200330437,Small Claims,09/07/2023,3655.21,Disposed,Intent to Dismiss for Want of Prosecution,03/05/2024,All Other Dispositions (OCA),02/24/2024,,,,,,,,0,1,,
231200331256,Cruelly Treated Animal,09/08/2023,,Disposed,Hearing,09/13/2023,Trial or Hearing by Judge (OCA),09/13/2023,,,,,,,,0,0,,
231200331298,Small Claims,09/08/2023,20000.0,Dismissed,Intent to Dismiss for Want of Prosecution,02/09/2024,Non-suited or Dismissed by Plaintiff (OCA),02/05/2024,,,,,,,,0,1,,
231200331434,Eviction,09/06/2023,0.0,Disposed,Eviction Docket,10/17/2023,Trial or Hearing by Judge (OCA),10/17/2023,Final Judgment,10/17/2023,0.0,0.0,0.0,0.0,,1,0,0.0,0.0
231200331469,Eviction,09/06/2023,0.0,Disposed,Eviction Docket,09/26/2023,Trial or Hearing by Judge (OCA),09/26/2023,Final Judgment,09/26/2023,0.0,0.0,0.0,0.0,,0,0,0.0,0.0
231200331472,Occupational Driver 's License,09/06/2023,,Disposed,,,Occupational Drivers License Granted (OCA),09/15/2023,,,,,,,,1,0,,
231200331530,Eviction,09/07/2023,1835.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,3364.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200331536,Eviction,09/07/2023,4425.11,Appeal,Eviction Docket,09/26/2023,Appeal Filed,10/03/2023,Default Judgment,09/26/2023,3453.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200331708,Eviction,09/07/2023,2499.5,Appeal,Eviction Docket,11/06/2023,Appeal Filed,11/14/2023,Final Judgment,11/06/2023,3838.0,0.0,129.0,0.0,8.5,1,1,0.0,0.0
231200331713,Eviction,09/08/2023,1702.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,2576.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200331717,Eviction,09/08/2023,1422.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200331726,Eviction,09/08/2023,1400.0,Disposed,Eviction Docket,09/26/2023,Trial or Hearing by Judge (OCA),09/26/2023,Final Judgment,09/26/2023,2063.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200331729,Eviction,09/08/2023,1167.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200331732,Eviction,09/08/2023,1248.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,1839.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200331733,Eviction,09/08/2023,1254.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200331739,Eviction,09/08/2023,2062.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,3039.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200331741,Eviction,09/08/2023,1701.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200331743,Eviction,09/08/2023,1614.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,2378.0,129.0,0.0,0.0,8.5,0,0,0.0,0.0
231200331744,Eviction,09/07/2023,9119.0,Dismissed,Intent to Dismiss for Want of Prosecution,10/03/2023,Dismissed for Want of Prosecution (OCA),10/03/2023,,,,,,,,1,0,,
231200331746,Eviction,09/08/2023,1247.55,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200331747,Eviction,09/08/2023,1333.45,Disposed,Eviction Docket,10/03/2023,Default Judgment (OCA),10/03/2023,Default Judgment,10/03/2023,0.0,0.0,0.0,0.0,,0,0,0.0,0.0
231200331769,Cruelly Treated Animal,09/08/2023,,Disposed,Hearing,09/13/2023,Trial or Hearing by Judge (OCA),09/13/2023,,,,,,,,0,0,,
231200331772,Eviction,09/08/2023,2194.35,Disposed,Eviction Docket,09/26/2023,All Other Dispositions Except Dismissal (OCA),09/15/2023,,,,,,,,0,0,,
231200331780,Eviction,09/08/2023,2327.95,Disposed,Eviction Docket,09/26/2023,All Other Dispositions Except Dismissal (OCA),09/15/2023,,,,,,,,0,0,,
231200331794,Eviction,09/08/2023,1693.4,Disposed,Eviction Docket,09/26/2023,All Other Dispositions Except Dismissal (OCA),09/15/2023,,,,,,,,0,0,,
231200331802,Eviction,09/08/2023,1555.0,Disposed,Eviction Docket,09/26/2023,All Other Dispositions Except Dismissal (OCA),09/15/2023,,,,,,,,0,0,,
231200332025,Small Claims,09/08/2023,2026.26,Active,,,,,,,,,,,,0,0,,
231200332030,Small Claims,09/08/2023,820.76,Active,,,,,,,,,,,,0,0,,
231200333973,Debt Claim,09/01/2023,4817.81,Active,,,,,,,,,,,,0,0,,
231200333991,Debt Claim,09/01/2023,7973.19,Active,,,,,,,,,,,,0,0,,
231200334000,Eviction,09/11/2023,5336.0,Dismissed,Intent to Dismiss for Want of Prosecution,10/03/2023,Dismissed for Want of Prosecution (OCA),10/03/2023,,,,,,,,0,0,,
231200334001,Debt Claim,09/05/2023,8505.43,Active,,,,,,,,,,,,0,0,,
231200334076,Debt Claim,09/05/2023,4169.51,Disposed,Judge Trial,05/13/2024,Agreed Judgment (OCA),05/17/2024,Agreed Judgment,05/17/2024,4169.51,0.0,140.0,0.0,8.5,1,1,0.0,0.0
231200334343,Writ of Property Retrieval,09/11/2023,0.0,Disposed,Hearing,09/19/2023,Trial or Hearing by Judge (OCA),09/19/2023,,,,,,,,0,0,,
231200334550,Eviction,09/11/2023,1045.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200334555,Eviction,09/11/2023,865.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200334572,Eviction,09/11/2023,1160.0,Disposed,Eviction Docket,11/06/2023,All Other Dispositions (OCA),11/06/2023,,,,,,,,1,1,,
231200334652,Eviction,09/11/2023,1000.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200334664,Eviction,09/11/2023,1000.0,Disposed,Eviction Docket,09/26/2023,Default Judgment (OCA),09/26/2023,Default Judgment,09/26/2023,866.0,129.0,0.0,0.0,,0,0,0.0,0.0
231200334677,Eviction,09/11/2023,650.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/26/2023,,,,,,,,0,0,,
231200334975,Small Claims,09/06/2023,20000.0,Dismissed,Intent to Dismiss for Want of Prosecution,02/27/2024,Dismissed for Want of Prosecution (OCA),02/27/2024,,,,,,,,1,0,,
231200335626,Eviction,09/11/2023,2194.34,Dismissed,Eviction Docket,10/03/2023,Non-suited or Dismissed by Plaintiff (OCA),10/03/2023,,,,,,,,0,0,,
231200335639,Eviction,09/11/2023,1382.0,Dismissed,Eviction Docket,09/26/2023,Non-suited or Dismissed by Plaintiff (OCA),09/15/2023,,,,,,,,0,0,,
231200335645,Eviction,09/11/2023,1400.0,Disposed,Eviction Docket,10/03/2023,Default Judgment (OCA),10/03/2023,Default Judgment,10/03/2023,1535.0,0.0,129.0,0.0,8.5,0,0,0.0,0.0
231200335824,Small Claims,09/06/2023,19042.47,Disposed,Intent to Dismiss for Want of Prosecution,05/10/2024,All Other Dispositions (OCA),04/14/2024,,,,,,,,1,1,,
231200335832,Small Claims,09/07/2023,6000.0,Disposed,Judge Trial,02/15/2024,All Other Dispositions (OCA),02/15/2024,,,,,,,,0,0,,
231200335849,Small Claims,09/08/2023,2100.0,Disposed,Dismissal Docket,12/15/2023,All Other Dispositions (OCA),12/04/2023,,,,,,,,1,0,,
